,cylinders,displayments,horsepower,weight,acceleration,model year,cluster,mpg,origin_1,origin_2,origin_3,origin,car name,brand,mpg_scaled,cylinders_str,origin_str
152,6,0.40568475452196384,0.2663043478260869,0.46810320385596826,0.47619047619047616,0.41666666666666696,1,0.26595744680851063,1,0,0,1,plymouth valiant custom,plymouth,0.26595744680851063,6,1
153,6,0.4702842377260982,0.32065217391304346,0.5233909838389567,0.47619047619047616,0.41666666666666696,1,0.2393617021276596,1,0,0,1,chevrolet nova,chevrolet,0.2393617021276596,6,1
154,6,0.4702842377260982,0.14130434782608692,0.515735752764389,0.7738095238095238,0.41666666666666696,1,0.15957446808510636,1,0,0,1,mercury monarch,mercury,0.15957446808510636,6,1
155,6,0.4702842377260982,0.14130434782608692,0.43804933371136945,0.6845238095238094,0.41666666666666696,1,0.15957446808510636,1,0,0,1,ford maverick,ford,0.15957446808510636,6,1
156,8,0.8578811369509045,0.6739130434782609,0.8661752197334845,0.20833333333333337,0.41666666666666696,1,0.18617021276595744,1,0,0,1,pontiac catalina,pontiac,0.18617021276595744,8,1
157,8,0.7286821705426357,0.5380434782608695,0.8015310462149136,0.3571428571428571,0.41666666666666696,1,0.15957446808510636,1,0,0,1,chevrolet bel air,chevrolet,0.15957446808510636,8,1
158,8,0.6459948320413437,0.5652173913043478,0.8179756166713922,0.38690476190476186,0.41666666666666696,1,0.18617021276595744,1,0,0,1,plymouth grand fury,plymouth,0.18617021276595744,8,1
159,8,0.7312661498708011,0.5543478260869565,0.8630564218882902,0.32738095238095233,0.41666666666666696,1,0.1329787234042553,1,0,0,1,ford ltd,ford,0.1329787234042553,8,1
160,6,0.4211886304909561,0.34782608695652173,0.6504111142614121,0.7738095238095238,0.41666666666666696,1,0.2127659574468085,1,0,0,1,buick century,buick,0.2127659574468085,6,1
161,6,0.4702842377260982,0.32065217391304346,0.6475758434930535,0.6249999999999999,0.41666666666666696,1,0.18617021276595744,1,0,0,1,chevroelt chevelle malibu,chevrolet,0.18617021276595744,6,1
162,6,0.49095607235142125,0.34782608695652173,0.6002268216614687,0.6547619047619048,0.41666666666666696,1,0.15957446808510636,1,0,0,1,amc matador,amc,0.15957446808510636,6,1
163,6,0.40568475452196384,0.2663043478260869,0.6158208108874398,0.6547619047619048,0.41666666666666696,1,0.2393617021276596,1,0,0,1,plymouth fury,plymouth,0.2393617021276596,6,1
164,6,0.4211886304909561,0.34782608695652173,0.4043096115679048,0.41666666666666663,0.41666666666666696,1,0.3191489361702128,1,0,0,1,buick skyhawk,buick,0.3191489361702128,6,1
165,8,0.5012919896640827,0.34782608695652173,0.45591153955202723,0.32738095238095233,0.41666666666666696,1,0.29255319148936165,1,0,0,1,chevrolet monza 2+2,chevrolet,0.29255319148936165,8,1
166,8,0.6046511627906976,0.45108695652173914,0.44116813155656365,0.23809523809523803,0.41666666666666696,1,0.10638297872340427,1,0,0,1,ford mustang ii,ford,0.10638297872340427,8,1
167,4,0.07493540051679587,0.1576086956521739,0.1582081088743975,0.47619047619047616,0.41666666666666696,0,0.5319148936170213,0,0,1,3,toyota corolla,toyota,0.5319148936170213,4,3
168,4,0.18604651162790697,0.20108695652173914,0.29089878083356957,0.5357142857142857,0.41666666666666696,0,0.3723404255319148,1,0,0,1,ford pinto,ford,0.3723404255319148,4,1
169,6,0.42377260981912146,0.2934782608695652,0.368868726963425,0.47619047619047616,0.41666666666666696,1,0.29255319148936165,1,0,0,1,amc gremlin,amc,0.29255319148936165,6,1
170,4,0.18604651162790697,0.17391304347826086,0.27757300822228526,0.6249999999999999,0.41666666666666696,0,0.3723404255319148,1,0,0,1,pontiac astro,pontiac,0.3723404255319148,4,1
171,4,0.17054263565891475,0.2717391304347826,0.30876098667422736,0.32738095238095233,0.41666666666666696,0,0.39893617021276595,0,0,1,3,toyota corona,toyota,0.398936170212766,4,3
172,4,0.056847545219638224,0.1358695652173913,0.1729515168698611,0.5059523809523809,0.41666666666666696,0,0.42553191489361697,0,1,0,2,volkswagen dasher,volkswagen,0.42553191489361697,4,2
173,4,0.13178294573643412,0.27717391304347827,0.26424723561100083,0.5357142857142857,0.41666666666666696,0,0.39893617021276595,0,0,1,3,datsun 710,datsun,0.398936170212766,4,3
174,6,0.2661498708010336,0.27717391304347827,0.3887156223419337,0.38690476190476186,0.41666666666666696,1,0.2393617021276596,1,0,0,1,ford pinto,ford,0.2393617021276596,6,1
175,4,0.056847545219638224,0.13043478260869562,0.09186277289481148,0.3571428571428571,0.41666666666666696,0,0.5319148936170213,0,1,0,2,volkswagen rabbit,volkswagen,0.5319148936170213,4,2
176,6,0.42377260981912146,0.2391304347826087,0.4530762687836688,0.5357142857142857,0.41666666666666696,1,0.26595744680851063,1,0,0,1,amc pacer,amc,0.26595744680851063,6,1
177,4,0.12144702842377259,0.2663043478260869,0.3064927700595407,0.41666666666666663,0.41666666666666696,0,0.3723404255319148,0,1,0,2,audi 100ls,audi,0.3723404255319148,4,2
178,4,0.13436692506459946,0.2282608695652174,0.381060391267366,0.5357142857142857,0.41666666666666696,0,0.3723404255319148,0,1,0,2,peugeot 504,peugeot,0.3723404255319148,4,2
179,4,0.13695090439276486,0.28260869565217395,0.37765806634533594,0.38690476190476186,0.41666666666666696,0,0.3457446808510638,0,1,0,2,volvo 244dl,volvo,0.3457446808510638,4,2
180,4,0.13695090439276486,0.375,0.2999716472923164,0.32738095238095233,0.41666666666666696,0,0.42553191489361697,0,1,0,2,saab 99le,saab,0.42553191489361697,4,2
181,4,0.05943152454780362,0.03804347826086957,0.05160192798412244,0.5654761904761904,0.41666666666666696,0,0.6382978723404255,0,0,1,3,honda civic cvcc,honda,0.6382978723404255,4,3
182,4,0.10077519379844962,0.21739130434782605,0.24128154238729804,0.4464285714285714,0.5,0,0.5053191489361701,0,1,0,2,fiat 131,fiat,0.5053191489361701,4,2
183,4,0.12403100775193798,0.19021739130434784,0.17210093563935358,0.5297619047619045,0.5,0,0.42553191489361697,0,1,0,2,opel 1900,opel,0.42553191489361697,4,2
184,4,0.18604651162790697,0.25,0.2719024666855685,0.4107142857142857,0.5,0,0.42553191489361697,1,0,0,1,capri ii,capri,0.42553191489361697,4,1
185,4,0.07751937984496121,0.17934782608695649,0.18202438332860793,0.5773809523809522,0.5,0,0.4521276595744681,1,0,0,1,dodge colt,dodge,0.4521276595744681,4,1
186,4,0.08527131782945735,0.20108695652173914,0.16699744825630847,0.43452380952380953,0.5,0,0.4787234042553191,0,1,0,2,renault 12tl,renault,0.4787234042553191,4,2
187,8,0.6124031007751938,0.5108695652173912,0.7377374539268501,0.29761904761904756,0.5,1,0.22606382978723402,1,0,0,1,chevrolet chevelle malibu classic,chevrolet,0.226063829787234,8,1
188,8,0.6459948320413437,0.5652173913043478,0.7306492770059542,0.29761904761904756,0.5,1,0.18617021276595744,1,0,0,1,dodge coronet brougham,dodge,0.18617021276595744,8,1
189,8,0.6098191214470284,0.40217391304347827,0.666005103487383,0.35119047619047616,0.5,1,0.17287234042553193,1,0,0,1,amc matador,amc,0.17287234042553193,8,1
190,8,0.7312661498708011,0.5760869565217391,0.7377374539268501,0.2857142857142857,0.5,1,0.14627659574468085,1,0,0,1,ford gran torino,ford,0.14627659574468085,8,1
191,6,0.40568475452196384,0.2934782608695652,0.4593138644740573,0.44047619047619047,0.5,1,0.3457446808510638,1,0,0,1,plymouth valiant,plymouth,0.3457446808510638,6,1
192,6,0.4702842377260982,0.32065217391304346,0.49333711369435784,0.38690476190476186,0.5,1,0.3457446808510638,1,0,0,1,chevrolet nova,chevrolet,0.3457446808510638,6,1
193,6,0.3410852713178295,0.19021739130434784,0.3966543804933371,0.5714285714285715,0.5,1,0.39893617021276595,1,0,0,1,ford maverick,ford,0.398936170212766,6,1
194,6,0.42377260981912146,0.2391304347826087,0.41735185710235323,0.5714285714285715,0.5,1,0.35904255319148937,1,0,0,1,amc hornet,amc,0.35904255319148937,6,1
195,4,0.043927648578811374,0.03260869565217389,0.11964842642472362,0.8452380952380952,0.5,0,0.5319148936170213,1,0,0,1,chevrolet chevette,chevrolet,0.5319148936170213,4,1
196,4,0.07751937984496121,0.07608695652173914,0.1562234193365466,0.8392857142857143,0.5,0,0.4122340425531914,1,0,0,1,chevrolet woody,chevrolet,0.4122340425531914,4,1
197,4,0.056847545219638224,0.13043478260869562,0.09186277289481148,0.36904761904761896,0.5,0,0.5319148936170213,0,1,0,2,vw rabbit,volkswagen,0.5319148936170213,4,2
198,4,0.05943152454780362,0.03804347826086957,0.05160192798412244,0.5595238095238094,0.5,0,0.6382978723404255,0,0,1,3,honda civic,honda,0.6382978723404255,4,3
199,6,0.40568475452196384,0.2934782608695652,0.5778281825914374,0.5773809523809522,0.5,1,0.29255319148936165,1,0,0,1,dodge aspen se,dodge,0.29255319148936165,6,1
200,6,0.4702842377260982,0.17391304347826086,0.5559965976750779,0.7738095238095238,0.5,1,0.2393617021276596,1,0,0,1,ford granada ghia,ford,0.2393617021276596,6,1
201,6,0.4702842377260982,0.34782608695652173,0.5761270201304224,0.488095238095238,0.5,1,0.25265957446808507,1,0,0,1,pontiac ventura sj,pontiac,0.2526595744680851,6,1
202,6,0.49095607235142125,0.2663043478260869,0.4479727814006238,0.5833333333333334,0.5,1,0.22606382978723402,1,0,0,1,amc pacer d/l,amc,0.226063829787234,6,1
203,4,0.07493540051679587,0.1358695652173913,0.06010774028919763,0.2499999999999999,0.5,0,0.5452127659574467,0,1,0,2,volkswagen rabbit,volkswagen,0.5452127659574467,4,2
204,4,0.043927648578811374,0.13043478260869562,0.10688970796711084,0.5357142857142857,0.5,0,0.6117021276595744,0,0,1,3,datsun b-210,datsun,0.6117021276595744,4,3
205,4,0.07493540051679587,0.1576086956521739,0.15367167564502415,0.4999999999999999,0.5,0,0.5053191489361701,0,0,1,3,toyota corolla,toyota,0.5053191489361701,4,3
206,4,0.18604651162790697,0.14130434782608692,0.2699177771477176,0.33333333333333326,0.5,0,0.46542553191489355,1,0,0,1,ford pinto,ford,0.4654255319148936,4,1
207,4,0.16020671834625322,0.30434782608695654,0.43578111709668277,0.45833333333333326,0.5,0,0.29255319148936165,0,1,0,2,volvo 245,volvo,0.29255319148936165,4,2
208,8,0.6459948320413437,0.5652173913043478,0.6597675077969946,0.3095238095238094,0.5,1,0.10638297872340427,1,0,0,1,plymouth volare premier v8,plymouth,0.10638297872340427,8,1
209,4,0.13436692506459946,0.2282608695652174,0.4698043663169833,0.8273809523809522,0.5,0,0.26595744680851063,0,1,0,2,peugeot 504,peugeot,0.26595744680851063,4,2
210,6,0.22739018087855295,0.3369565217391304,0.37340516019279846,0.4464285714285714,0.5,0,0.26595744680851063,0,0,1,3,toyota mark ii,toyota,0.26595744680851063,6,3
211,6,0.25839793281653745,0.40217391304347827,0.625744258576694,0.5178571428571428,0.5,1,0.19946808510638295,0,1,0,2,mercedes-benz 280s,mercedes,0.19946808510638292,6,2
212,8,0.7286821705426357,0.7282608695652174,0.7845194216047632,0.24404761904761896,0.5,1,0.19946808510638295,1,0,0,1,cadillac seville,cadillac,0.19946808510638292,8,1
213,8,0.7286821705426357,0.5380434782608695,0.692373121633116,0.23809523809523803,0.5,1,0.10638297872340427,1,0,0,1,chevy c10,chevy,0.10638297872340427,8,1
214,8,0.6046511627906976,0.4565217391304348,0.6399206124184861,0.41666666666666663,0.5,1,0.10638297872340427,1,0,0,1,ford f108,ford,0.10638297872340427,8,1
215,8,0.6459948320413437,0.5652173913043478,0.6073149985823646,0.3571428571428571,0.5,1,0.10638297872340427,1,0,0,1,dodge d100,dodge,0.10638297872340427,8,1
216,4,0.07751937984496121,0.11956521739130432,0.12248369719308194,0.6249999999999999,0.583333333333333,0,0.5984042553191489,0,0,1,3,honda accord cvcc,honda,0.5984042553191489,4,3
217,4,0.1111111111111111,0.18478260869565216,0.15367167564502415,0.40476190476190477,0.583333333333333,0,0.5585106382978723,1,0,0,1,buick opel isuzu deluxe,buick,0.5585106382978723,4,1
218,4,0.028423772609819126,0.06521739130434784,0.06010774028919763,0.630952380952381,0.583333333333333,0,0.7180851063829787,0,1,0,2,renault 5 gtl,renault,0.7180851063829787,4,2
219,4,0.1395348837209302,0.2717391304347826,0.1947831017862206,0.4464285714285714,0.583333333333333,0,0.43882978723404253,1,0,0,1,plymouth arrow gs,plymouth,0.4388297872340425,4,1
220,4,0.043927648578811374,0.13043478260869562,0.09413098950949816,0.5238095238095238,0.583333333333333,0,0.651595744680851,0,0,1,3,datsun f-10 hatchback,datsun,0.6515957446808511,4,3
221,8,0.6124031007751938,0.5380434782608695,0.6427558831868444,0.2678571428571428,0.583333333333333,1,0.22606382978723402,1,0,0,1,chevrolet caprice classic,chevrolet,0.226063829787234,8,1
222,8,0.49612403100775193,0.34782608695652173,0.6937907570172951,0.6547619047619048,0.583333333333333,1,0.2127659574468085,1,0,0,1,oldsmobile cutlass supreme,oldsmobile,0.2127659574468085,8,1
223,8,0.6459948320413437,0.5380434782608695,0.7164729231641621,0.3392857142857142,0.583333333333333,1,0.17287234042553193,1,0,0,1,dodge monaco brougham,dodge,0.17287234042553193,8,1
224,8,0.6046511627906976,0.4565217391304348,0.7604196200737171,0.4107142857142857,0.583333333333333,1,0.15957446808510636,1,0,0,1,mercury cougar brougham,mercury,0.15957446808510636,8,1
225,6,0.4702842377260982,0.34782608695652173,0.5406861355259427,0.4999999999999999,0.583333333333333,1,0.22606382978723402,1,0,0,1,chevrolet concours,chevrolet,0.226063829787234,6,1
226,6,0.4211886304909561,0.32065217391304346,0.5137510632265382,0.5297619047619045,0.583333333333333,1,0.3058510638297872,1,0,0,1,buick skylark,buick,0.3058510638297872,6,1
227,6,0.40568475452196384,0.2934782608695652,0.5718741139778848,0.5773809523809522,0.583333333333333,1,0.26595744680851063,1,0,0,1,plymouth volare custom,plymouth,0.26595744680851063,6,1
228,6,0.4702842377260982,0.28260869565217395,0.542103770910122,0.6547619047619048,0.583333333333333,1,0.25265957446808507,1,0,0,1,ford granada,ford,0.2526595744680851,6,1
229,8,0.8578811369509045,0.7282608695652174,0.7391550893110291,0.18452380952380953,0.583333333333333,1,0.18617021276595744,1,0,0,1,pontiac grand prix lj,pontiac,0.18617021276595744,8,1
230,8,0.7286821705426357,0.6739130434782609,0.723561100085058,0.20238095238095244,0.583333333333333,1,0.17287234042553193,1,0,0,1,chevrolet monte carlo landau,chevrolet,0.17287234042553193,8,1
231,8,0.8578811369509045,0.7826086956521738,0.7689254323787921,0.2499999999999999,0.583333333333333,1,0.17287234042553193,1,0,0,1,chrysler cordoba,chrysler,0.17287234042553193,8,1
232,8,0.7312661498708011,0.5597826086956521,0.7717607031471506,0.38690476190476186,0.583333333333333,1,0.18617021276595744,1,0,0,1,ford thunderbird,ford,0.18617021276595744,8,1
233,4,0.07493540051679587,0.17391304347826086,0.092713354125319,0.38690476190476186,0.583333333333333,0,0.5319148936170213,0,1,0,2,volkswagen rabbit custom,volkswagen,0.5319148936170213,4,2
234,4,0.21447028423772607,0.2282608695652174,0.3195350155939892,0.47619047619047616,0.583333333333333,0,0.4122340425531914,1,0,0,1,pontiac sunbird coupe,pontiac,0.4122340425531914,4,1
235,4,0.07493540051679587,0.1576086956521739,0.18485965409696625,0.6071428571428571,0.583333333333333,0,0.4521276595744681,0,0,1,3,toyota corolla liftback,toyota,0.4521276595744681,4,3
236,4,0.18604651162790697,0.23369565217391303,0.3237879217465268,0.4642857142857143,0.583333333333333,0,0.43882978723404253,1,0,0,1,ford mustang ii 2+2,ford,0.4388297872340425,4,1
237,4,0.07751937984496121,0.09239130434782605,0.12418485965409698,0.5357142857142857,0.583333333333333,0,0.5718085106382979,1,0,0,1,chevrolet chevette,chevrolet,0.5718085106382979,4,1
238,4,0.07751937984496121,0.20108695652173914,0.13098950949815713,0.47023809523809523,0.583333333333333,0,0.651595744680851,1,0,0,1,dodge colt m/m,dodge,0.6515957446808511,4,1
239,4,0.07493540051679587,0.1141304347826087,0.10547207258293168,0.4999999999999999,0.583333333333333,0,0.5585106382978723,0,0,1,3,subaru dl,subaru,0.5585106382978723,4,3
240,4,0.07493540051679587,0.17391304347826086,0.1635951233342784,0.363095238095238,0.583333333333333,0,0.5718085106382979,0,1,0,2,volkswagen dasher,volkswagen,0.5718085106382979,4,2
241,6,0.20155038759689925,0.27717391304347827,0.3407995463566771,0.38690476190476186,0.583333333333333,0,0.3457446808510638,0,0,1,3,datsun 810,datsun,0.3457446808510638,6,3
242,4,0.13695090439276486,0.34782608695652173,0.27984122483697194,0.2857142857142857,0.583333333333333,0,0.33244680851063824,0,1,0,2,bmw 320i,bmw,0.33244680851063824,4,2
243,4,0.031007751937984496,0.34782608695652173,0.31386447405727247,0.32738095238095233,0.583333333333333,0,0.33244680851063824,0,0,1,3,mazda rx-4,mazda,0.33244680851063824,4,3
244,4,0.056847545219638224,0.010869565217391297,0.10547207258293168,0.8035714285714285,0.666666666666667,0,0.9069148936170214,0,1,0,2,volkswagen rabbit custom diesel,volkswagen,0.9069148936170214,4,2
245,4,0.07751937984496121,0.10869565217391303,0.053019563368301714,0.38095238095238093,0.666666666666667,0,0.7207446808510638,1,0,0,1,ford fiesta,ford,0.7207446808510638,4,1
246,4,0.025839793281653728,0.03260869565217389,0.10547207258293168,0.6785714285714285,0.666666666666667,0,0.6329787234042552,0,0,1,3,mazda glc deluxe,mazda,0.6329787234042552,4,3
247,4,0.043927648578811374,0.13043478260869562,0.12957187411397786,0.630952380952381,0.666666666666667,0,0.8085106382978723,0,0,1,3,datsun b210 gx,datsun,0.8085106382978723,4,3
248,4,0.05943152454780362,0.07608695652173914,0.053019563368301714,0.4999999999999999,0.666666666666667,0,0.7207446808510638,0,0,1,3,honda civic cvcc,honda,0.7207446808510638,4,3
249,8,0.49612403100775193,0.34782608695652173,0.4967394386163879,0.4464285714285714,0.666666666666667,1,0.2898936170212765,1,0,0,1,oldsmobile cutlass salon brougham,oldsmobile,0.2898936170212765,8,1
250,8,0.6459948320413437,0.5108695652173912,0.601644457045648,0.3095238095238094,0.666666666666667,1,0.276595744680851,1,0,0,1,dodge diplomat,dodge,0.276595744680851,8,1
251,8,0.6046511627906976,0.5054347826086957,0.5548624893677346,0.2857142857142857,0.666666666666667,1,0.2978723404255319,1,0,0,1,mercury monarch ghia,mercury,0.2978723404255319,8,1
252,6,0.4211886304909561,0.32065217391304346,0.5449390416784804,0.6666666666666666,0.666666666666667,1,0.27127659574468077,1,0,0,1,pontiac phoenix lj,pontiac,0.2712765957446808,6,1
253,6,0.3410852713178295,0.2663043478260869,0.43719875248086193,0.6071428571428571,0.666666666666667,1,0.3058510638297872,1,0,0,1,chevrolet malibu,chevrolet,0.3058510638297872,6,1
254,6,0.3410852713178295,0.21195652173913043,0.3833286078820527,0.4642857142857143,0.666666666666667,1,0.2978723404255319,1,0,0,1,ford fairmont (auto),ford,0.2978723404255319,6,1
255,4,0.18604651162790697,0.2282608695652174,0.31386447405727247,0.44047619047619047,0.666666666666667,0,0.42819148936170215,1,0,0,1,ford fairmont (man),ford,0.42819148936170215,4,1
256,6,0.40568475452196384,0.2934782608695652,0.5151686986107173,0.5476190476190476,0.666666666666667,1,0.3058510638297872,1,0,0,1,plymouth volare,plymouth,0.3058510638297872,6,1
257,6,0.42377260981912146,0.2391304347826087,0.45279274170683304,0.5476190476190476,0.666666666666667,1,0.276595744680851,1,0,0,1,amc concord,amc,0.276595744680851,6,1
258,6,0.4211886304909561,0.32065217391304346,0.5009923447689254,0.4642857142857143,0.666666666666667,1,0.3085106382978724,1,0,0,1,buick century special,buick,0.3085106382978724,6,1
259,6,0.3410852713178295,0.21195652173913043,0.41309895094981575,0.5178571428571428,0.666666666666667,1,0.31382978723404253,1,0,0,1,mercury zephyr,mercury,0.3138297872340425,6,1
260,6,0.40568475452196384,0.34782608695652173,0.5690388432095265,0.6369047619047618,0.666666666666667,1,0.25531914893617025,1,0,0,1,dodge aspen,dodge,0.25531914893617025,6,1
261,6,0.49095607235142125,0.40217391304347827,0.5094981570740006,0.42261904761904756,0.666666666666667,1,0.2420212765957447,1,0,0,1,amc concord d/l,amc,0.2420212765957447,6,1
262,8,0.6124031007751938,0.5380434782608695,0.5137510632265382,0.3095238095238094,0.666666666666667,1,0.27127659574468077,1,0,0,1,chevrolet monte carlo landau,chevrolet,0.2712765957446808,8,1
263,6,0.4211886304909561,0.6467391304347826,0.5194216047632549,0.3214285714285714,0.666666666666667,1,0.23138297872340421,1,0,0,1,buick regal sport coupe (turbo),buick,0.2313829787234042,6,1
264,8,0.6046511627906976,0.5054347826086957,0.4513751063226539,0.19047619047619047,0.666666666666667,1,0.2420212765957447,1,0,0,1,ford futura,ford,0.2420212765957447,8,1
265,8,0.6459948320413437,0.5108695652173912,0.699461298554012,0.3392857142857142,0.666666666666667,1,0.22606382978723402,1,0,0,1,dodge magnum xe,dodge,0.226063829787234,8,1
266,4,0.07751937984496121,0.11956521739130432,0.15367167564502415,0.5059523809523809,0.666666666666667,0,0.5585106382978723,1,0,0,1,chevrolet chevette,chevrolet,0.5585106382978723,4,1
267,4,0.17054263565891475,0.2663043478260869,0.2685001417635384,0.36904761904761896,0.666666666666667,0,0.4920212765957447,0,0,1,3,toyota corona,toyota,0.4920212765957447,4,3
268,4,0.13178294573643412,0.27717391304347827,0.1947831017862206,0.3988095238095237,0.666666666666667,0,0.48404255319148926,0,0,1,3,datsun 510,datsun,0.4840425531914893,4,3
269,4,0.09560723514211888,0.1576086956521739,0.1749362064077119,0.38690476190476186,0.666666666666667,0,0.5824468085106382,1,0,0,1,dodge omni,dodge,0.5824468085106382,4,1
270,4,0.17054263565891475,0.2663043478260869,0.25574142330592575,0.40476190476190477,0.666666666666667,0,0.32180851063829785,0,0,1,3,toyota celica gt liftback,toyota,0.32180851063829785,4,3
271,4,0.22739018087855295,0.32065217391304346,0.3209526509781684,0.5178571428571428,0.666666666666667,0,0.37765957446808507,1,0,0,1,plymouth sapporo,plymouth,0.37765957446808507,4,1
272,4,0.21447028423772607,0.21195652173913043,0.3521406294301106,0.5714285714285715,0.666666666666667,0,0.3936170212765957,1,0,0,1,oldsmobile starfire sx,oldsmobile,0.3936170212765957,4,1
273,4,0.13178294573643412,0.27717391304347827,0.22455344485398354,0.4107142857142857,0.666666666666667,0,0.39627659574468077,0,0,1,3,datsun 200-sx,datsun,0.3962765957446808,4,3
274,6,0.16279069767441862,0.3097826086956521,0.3450524525092147,0.47023809523809523,0.666666666666667,0,0.30053191489361697,0,1,0,2,audi 5000,audi,0.30053191489361697,6,2
275,6,0.24547803617571062,0.42934782608695654,0.43294584632832434,0.33333333333333326,0.666666666666667,0,0.2127659574468085,0,1,0,2,volvo 264gl,volvo,0.2127659574468085,6,2
276,4,0.13695090439276486,0.375,0.33512900481996033,0.45833333333333326,0.666666666666667,0,0.3351063829787234,0,1,0,2,saab 99gle,saab,0.3351063829787234,4,2
277,6,0.24547803617571062,0.47282608695652173,0.5094981570740006,0.4642857142857143,0.666666666666667,0,0.19148936170212763,0,1,0,2,peugeot 604sl,peugeot,0.19148936170212766,6,2
278,4,0.054263565891472854,0.1358695652173913,0.10688970796711084,0.4107142857142857,0.666666666666667,0,0.5984042553191489,0,1,0,2,volkswagen scirocco,volkswagen,0.5984042553191489,4,2
279,4,0.07751937984496121,0.11956521739130432,0.1480011341083074,0.511904761904762,0.666666666666667,0,0.5452127659574467,0,0,1,3,honda accord lx,honda,0.5452127659574467,4,3
280,6,0.4211886304909561,0.375,0.4627161893960874,0.44047619047619047,0.75,1,0.33244680851063824,1,0,0,1,pontiac lemans v6,pontiac,0.33244680851063824,6,1
281,6,0.3410852713178295,0.21195652173913043,0.3904167848029487,0.6071428571428571,0.75,1,0.2872340425531915,1,0,0,1,mercury zephyr 6,mercury,0.2872340425531915,6,1
282,4,0.18604651162790697,0.2282608695652174,0.36206407711936495,0.5535714285714285,0.75,0,0.3537234042553191,1,0,0,1,ford fairmont 4,ford,0.3537234042553191,4,1
283,6,0.42377260981912146,0.2391304347826087,0.46838673093280414,0.6071428571428571,0.75,1,0.2978723404255319,1,0,0,1,amc concord dl 6,amc,0.2978723404255319,6,1
284,6,0.40568475452196384,0.34782608695652173,0.49532180323220865,0.511904761904762,0.75,1,0.3085106382978724,1,0,0,1,dodge aspen 6,dodge,0.3085106382978724,6,1
285,8,0.6124031007751938,0.4565217391304348,0.6314148001134109,0.44047619047619047,0.75,1,0.2127659574468085,1,0,0,1,chevrolet caprice classic,chevrolet,0.2127659574468085,8,1
286,8,0.6046511627906976,0.45108695652173914,0.5988091862772894,0.3214285714285714,0.75,1,0.2287234042553192,1,0,0,1,ford ltd landau,ford,0.2287234042553192,8,1
287,8,0.7312661498708011,0.5,0.6640204139495322,0.3095238095238094,0.75,1,0.19946808510638295,1,0,0,1,mercury grand marquis,mercury,0.19946808510638292,8,1
288,8,0.6459948320413437,0.48369565217391297,0.6285795293450523,0.4285714285714285,0.75,1,0.24468085106382978,1,0,0,1,dodge st. regis,dodge,0.24468085106382975,8,1
289,8,0.7286821705426357,0.592391304347826,0.7788488800680465,0.4107142857142857,0.75,1,0.21010638297872333,1,0,0,1,buick estate wagon (sw),buick,0.21010638297872333,8,1
290,8,0.7312661498708011,0.5217391304347826,0.69208959455628,0.375,0.75,1,0.17287234042553193,1,0,0,1,ford country squire (sw),ford,0.17287234042553193,8,1
291,8,0.5142118863049095,0.42934782608695654,0.5647859370569889,0.41666666666666663,0.75,1,0.27127659574468077,1,0,0,1,chevrolet malibu classic (sw),chevrolet,0.2712765957446808,8,1
292,8,0.7545219638242894,0.5652173913043478,0.6597675077969946,0.29761904761904756,0.75,1,0.25265957446808507,1,0,0,1,chrysler lebaron town @ country (sw),chrysler,0.2526595744680851,8,1
293,4,0.054263565891472854,0.1358695652173913,0.08846044797278141,0.3571428571428571,0.75,0,0.6090425531914893,0,1,0,2,vw rabbit custom,volkswagen,0.6090425531914893,4,2
294,4,0.046511627906976744,0.1032608695652174,0.10263680181457335,0.4285714285714285,0.75,0,0.6675531914893617,0,0,1,3,maxda glc deluxe,mazda,0.6675531914893617,4,3
295,4,0.07751937984496121,0.18478260869565216,0.08562517720442298,0.38095238095238093,0.75,0,0.7101063829787234,1,0,0,1,dodge colt hatchback custom,dodge,0.7101063829787234,4,1
296,4,0.13695090439276486,0.18478260869565216,0.29968812021548064,0.41666666666666663,0.75,0,0.4893617021276595,1,0,0,1,amc spirit dl,amc,0.4893617021276595,4,1
297,6,0.2971576227390181,0.1684782608695652,0.5435214062943011,0.7202380952380952,0.75,0,0.43617021276595735,0,1,0,2,mercedes benz 300d,mercedes,0.43617021276595735,6,2
298,8,0.7286821705426357,0.42934782608695654,0.648426424723561,0.5595238095238094,0.75,1,0.3723404255319148,1,0,0,1,cadillac eldorado,cadillac,0.3723404255319148,8,1
299,4,0.18863049095607237,0.1358695652173913,0.4471222001701163,0.9999999999999999,0.75,0,0.48404255319148926,0,1,0,2,peugeot 504,peugeot,0.4840425531914893,4,2
300,8,0.49612403100775193,0.2391304347826087,0.5123334278423589,0.8452380952380952,0.75,1,0.39627659574468077,1,0,0,1,oldsmobile cutlass salon brougham,oldsmobile,0.3962765957446808,8,1
301,4,0.09560723514211888,0.13043478260869562,0.16643039410263682,0.3095238095238094,0.75,0,0.6702127659574468,1,0,0,1,plymouth horizon,plymouth,0.6702127659574468,4,1
302,4,0.09560723514211888,0.13043478260869562,0.15225404026084488,0.4107142857142857,0.75,0,0.6781914893617021,1,0,0,1,plymouth horizon tc3,plymouth,0.6781914893617021,4,1
303,4,0.043927648578811374,0.1032608695652174,0.11539552027218603,0.6666666666666666,0.75,0,0.6063829787234042,0,0,1,3,datsun 210,datsun,0.6063829787234042,4,3
